Date,Open,High,Low,Close,Adj Close,Volume,ewm12,ewm26,macd,signal,macdhist,sma20,std20,upperband,lowerband,rsi,%K,%D,sma,ema,Return,Volume_Ratio,52_Week_High,20_Day_Return,Momentum,Pullback,Breakout
2020-01-02,93.75,94.90049743652344,93.2074966430664,94.90049743652344,94.90049743652344,80580000,94.90049743652344,94.90049743652344,0.0,0.0,0.0,,,,,,,,,94.90049743652344,,,,,,False,False
2020-01-03,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,93.74849700927734,75288000,94.27649720509847,94.30234336853027,-0.025846163431808122,-0.014358979684337846,-0.011487183747470276,,,,,0.0,,,,94.30529721577963,-0.012139034655920922,,,,,False,False
2020-01-06,93.0,95.18450164794922,93.0,95.14399719238281,95.14399719238281,81236000,94.61508265048197,94.60474141564141,0.010341234840552715,-0.004235940944628599,0.014577175785181314,,,,,8.523957450814265,,,,94.60370176132415,0.01488557393050649,,,,,False,False
2020-01-07,95.2249984741211,95.69450378417969,94.60199737548828,95.34300231933594,95.34300231933594,80898000,94.84485844250385,94.81112690262327,0.03373153988057709,0.008625671801037281,0.02510586807953981,,,,,9.705962675152847,,,,94.80740600590173,0.0020916204156393725,,,,0.004838159690224941,False,False
2020-01-08,94.9020004272461,95.55000305175781,94.3219985961914,94.59850311279297,94.59850311279297,70160000,94.7779245798896,94.76181856877378,0.01610601111582355,0.010850903629567227,0.005255107486256322,,,,,9.22568194325423,,,,94.75987553997017,-0.007808640261289357,,,,0.009168554084856506,True,False
2020-01-09,95.49449920654297,95.89099884033203,94.79000091552734,95.05249786376953,95.05249786376953,63346000,94.8446603331192,94.82003931318654,0.024621019932652644,0.014583370751359397,0.010037649181293247,,,,,12.08263105905182,,,,94.81712248810173,0.0047991747864684076,,,,-0.0009178450591815768,False,False
2020-01-10,95.26850128173828,95.34700012207031,94.0,94.15799713134766,94.15799713134766,57074000,94.6914338420951,94.70229854308218,-0.01086470098708503,0.008143142687136366,-0.019007843674221397,,,,,11.326250716438054,,,,94.70312246361591,-0.009410596802031268,,,,-0.012420062276852217,False,False
2020-01-13,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140625,94.56500244140625,55616000,94.66504955747193,94.68017673913465,-0.01512718166272009,0.0025508461473194685,-0.01767802781003956,,,,,13.965352621710608,,,,94.68157077895512,0.004322578245699482,,,,-0.00028884376986337834,False,False
2020-01-14,94.29399871826172,94.35549926757812,92.92749786376953,93.47200012207031,93.47200012207031,68818000,94.42902191497184,94.50109844146053,-0.07207652648868645,-0.014688447159902675,-0.05738807932878378,,,,,12.858576752684527,,,,94.50865914579005,-0.011558211718052602,,,,-0.016646230274384388,False,False
2020-01-15,93.61250305175781,93.94300079345703,92.75450134277344,93.10099792480469,93.10099792480469,57932000,94.17736188496426,94.30789819690338,-0.13053631193912452,-0.04064509382976969,-0.08989121810935483,,,,,12.496552168157905,,,,94.32206568089421,-0.003969126548924895,,,,-0.011204760021278015,False,False
2020-01-16,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,93.89700317382812,53190000,94.12606300075234,94.25460498223879,-0.12854198148644969,-0.05987643061185396,-0.06866555087459572,,,,,17.84124955684338,,,,94.26931066551921,0.00854991102959346,,,,-0.006977427237384037,False,False
2020-01-17,94.29450225830078,94.33200073242188,92.86250305175781,93.23600006103516,93.23600006103516,79946000,93.96781273202225,94.12945331811059,-0.16164058608833898,-0.08173110338431068,-0.0799094827040283,,,,,16.91719307496919,,,,94.14827819061762,-0.00703966144232826,,,,-0.002458876961659695,False,False
2020-01-21,93.25,94.7135009765625,93.0,94.5999984741211,94.5999984741211,74156000,94.07758419326014,94.18457759826332,-0.10699340500318044,-0.08707748409603769,-0.019915920907142753,,,,,25.49282957248147,,,,94.19854382985368,0.014629525206926841,,,,0.01613977479419204,False,False
2020-01-22,94.80449676513672,95.125,94.16699981689453,94.37300109863281,94.37300109863281,64326000,94.12788426011268,94.2057397997389,-0.0778555396262135,-0.08514824643231247,0.007292706806098975,,,,,25.029804702325123,51.60213764299805,,,94.21708954607315,-0.0023995494624704516,,,,0.0051903143021281295,True,False
2020-01-23,94.25550079345703,94.4990005493164,93.63800048828125,94.22899627685547,94.22899627685547,49692000,94.14482225389442,94.2082555808855,-0.06343332699108828,-0.0806468849673791,0.017213557976290816,,,,,24.72302350423182,47.010875514160546,,,94.21830452088564,-0.0015259112256781338,,,,0.010704064518778256,True,False
2020-01-24,94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,93.08200073242188,75324000,93.96918261759643,94.09044007177349,-0.12125745417705502,-0.08900423736650495,-0.03225321681055007,,,,,22.371076452623655,20.176176497370143,39.59639655150958,,94.10654856548989,-0.012172426638861644,,,,-0.01609788732701023,False,False
