Date,Open,High,Low,Close,Adj Close,Volume,Return,Downturn,Recovery,Downturn_Recovery
2018-01-02,61.400001525878906,61.5099983215332,60.84000015258789,61.310001373291016,51.34253692626953,6472700,,False,True,False
2018-01-03,61.209999084472656,61.5099983215332,60.70000076293945,61.36000061035156,51.38440704345703,7433500,0.0008155151841560127,False,True,False
2018-01-04,61.0,61.81999969482422,60.779998779296875,61.75,52.05030822753906,6403200,0.006355922193107766,False,False,False
2018-01-05,61.869998931884766,62.18000030517578,61.47999954223633,61.88999938964844,52.168312072753906,6113400,0.002267196593497056,False,False,False
2018-01-08,61.779998779296875,62.20000076293945,61.209999084472656,61.90999984741211,52.185184478759766,4663700,0.00032316138246746284,False,False,False
2018-01-09,61.869998931884766,62.099998474121094,61.54999923706055,61.849998474121094,52.13459396362305,5156800,-0.000969170948778908,False,True,False
2018-01-10,61.52000045776367,62.06999969482422,61.18000030517578,62.0099983215332,52.26947021484375,5096300,0.0025869013962718235,False,False,False
2018-01-11,61.9900016784668,62.52000045776367,61.79999923706055,62.470001220703125,52.65720748901367,6591100,0.007418205315612436,False,False,False
2018-01-12,62.75,63.220001220703125,62.52000045776367,62.810001373291016,52.94380569458008,5489200,0.00544261479020447,False,False,False
2018-01-16,61.75,61.86000061035156,59.41999816894531,59.91999816894531,50.50776290893555,14471700,-0.04601183157392241,False,False,False
2018-01-17,60.33000183105469,62.0,60.279998779296875,61.849998474121094,52.13459396362305,10608500,0.032209618894415204,False,False,False
2018-01-18,61.810001373291016,61.900001525878906,61.099998474121094,61.83000183105469,52.11774444580078,7904200,-0.00032330870751395846,False,True,False
2018-01-19,62.099998474121094,62.41999816894531,61.560001373291016,62.279998779296875,52.49706268310547,7490300,0.007277970805690259,False,True,False
2018-01-22,62.290000915527344,63.43000030517578,62.02000045776367,63.279998779296875,53.3399658203125,6748100,0.016056519261403945,False,False,False
2018-01-23,62.9900016784668,63.68000030517578,62.79999923706055,63.43000030517578,53.46640396118164,6459900,0.002370441352283592,False,False,False
2018-01-24,63.709999084472656,64.0,63.13999938964844,63.7599983215332,53.74457550048828,6430000,0.005202554229382539,False,False,False
2018-01-25,64.0,64.26000213623047,63.20000076293945,63.52000045776367,53.542274475097656,6183200,-0.0037640820277198284,False,False,False
2018-01-26,63.93000030517578,64.7300033569336,63.630001068115234,64.25,54.15760803222656,6727300,0.011492436035508646,False,False,False
2018-01-29,64.12000274658203,64.95999908447266,64.08000183105469,64.43000030517578,54.3093376159668,6763300,0.002801561170051148,False,False,False
2018-01-30,63.93000030517578,64.61000061035156,63.310001373291016,63.959999084472656,53.91315841674805,5848000,-0.007294757387504958,False,False,False
2018-01-31,63.959999084472656,64.02999877929688,61.939998626708984,62.599998474121094,52.766788482666016,8886900,-0.021263299403044056,False,False,False
2018-02-01,62.18000030517578,62.97999954223633,61.95000076293945,62.79999923706055,52.935367584228516,7133000,0.003194900444320803,False,False,False
2018-02-02,62.88999938964844,64.29000091552734,62.849998474121094,63.47999954223633,53.50856399536133,11719200,0.010828030468740701,False,False,False
2018-02-05,65.43000030517578,65.88999938964844,60.93000030517578,60.959999084472656,51.3843994140625,23181900,-0.03969755003049413,False,False,False
2018-02-06,59.83000183105469,61.209999084472656,58.439998626708984,60.900001525878906,51.333824157714844,18286300,-0.000984211933970247,False,True,False
2018-02-07,60.63999938964844,62.77000045776367,60.29999923706055,62.630001068115234,52.792076110839844,12176600,0.028407216730547802,False,True,False
2018-02-08,62.54999923706055,64.7699966430664,62.529998779296875,62.689998626708984,52.8426513671875,14961700,0.0009579683469667089,False,True,False
2018-02-09,63.29999923706055,63.31999969482422,60.56999969482422,62.70000076293945,52.85107421875,11158000,0.00015954915376581447,False,True,False
2018-02-12,62.95000076293945,63.59000015258789,62.29999923706055,63.15999984741211,53.23881912231445,7502900,0.0073365084350134335,False,True,False
2018-02-13,62.79999923706055,64.11000061035156,62.689998626708984,63.869998931884766,53.837303161621094,7519100,0.011241277488726054,False,False,False
2018-02-14,63.59000015258789,65.94000244140625,63.27000045776367,65.3499984741211,55.08481979370117,10290600,0.023172061484057593,False,False,False
2018-02-15,67.30999755859375,69.44000244140625,67.18000030517578,68.9800033569336,58.14461135864258,15684900,0.05554713033773062,False,False,False
2018-02-16,68.86000061035156,70.05000305175781,68.5199966430664,68.95999908447266,58.12776184082031,10547400,-0.0002900010363500183,False,False,False
2018-02-20,68.48999786376953,68.83000183105469,67.04000091552734,67.3499984741211,56.77065658569336,8703700,-0.023346876910183667,False,False,False
2018-02-21,67.33999633789062,67.75,66.51000213623047,66.52999877929688,56.0794677734375,7046200,-0.012175199902035638,False,False,False
2018-02-22,67.0,67.0,65.86000061035156,65.94000244140625,55.58213806152344,6528400,-0.008868124886757478,False,False,False
2018-02-23,66.16999816894531,68.02999877929688,66.16999816894531,67.94999694824219,57.27642059326172,5240800,0.03048217216282345,False,False,False
2018-02-26,67.98999786376953,68.86000061035156,67.87999725341797,68.62999725341797,57.84960174560547,4229400,0.010007363292359628,False,False,False
2018-02-27,68.54000091552734,68.87999725341797,67.81999969482422,67.83999633789062,57.1837043762207,4398500,-0.011511014820680288,False,False,False
2018-02-28,67.8499984741211,67.94000244140625,66.16999816894531,66.19999694824219,55.801300048828125,8363900,-0.024174520609937744,False,False,False
2018-03-01,66.0999984741211,66.5199966430664,64.83000183105469,65.69000244140625,55.371421813964844,7801300,-0.007703844869277998,False,False,False
2018-03-02,65.44999694824219,66.5,65.12999725341797,66.16999816894531,55.77602005004883,5391400,0.00730698294565002,False,False,False
2018-03-05,65.83000183105469,67.13999938964844,65.5999984741211,66.81999969482422,56.32391357421875,6339600,0.00982320604300635,False,False,False
2018-03-06,67.22000122070312,67.4000015258789,65.19000244140625,65.47000122070312,55.18596649169922,6543400,-0.020203509133294162,False,True,False
2018-03-07,64.9000015258789,66.26000213623047,64.69999694824219,66.0999984741211,55.717010498046875,5927600,0.009622685835825928,False,False,False
2018-03-08,66.19999694824219,66.95999908447266,66.08000183105469,66.75,56.26491928100586,3728400,0.009833608787954695,False,False,False
2018-03-09,66.94999694824219,68.05000305175781,66.66999816894531,67.91999816894531,57.25111770629883,6260900,0.017528062456109605,False,False,False
2018-03-12,67.9000015258789,68.18000030517578,67.18000030517578,67.44999694824219,56.854957580566406,5031700,-0.006919923930710947,False,False,False
2018-03-13,67.80999755859375,68.22000122070312,66.2699966430664,66.68000030517578,56.20590591430664,5905800,-0.011415814349958642,False,False,False
2018-03-14,67.08000183105469,67.26000213623047,66.2699966430664,66.62999725341797,56.163761138916016,4859300,-0.0007498957937757122,False,False,False
2018-03-15,66.76000213623047,66.93000030517578,66.20999908447266,66.25,55.843441009521484,3422200,-0.005703095738886277,False,False,False
2018-03-16,66.18000030517578,67.44000244140625,66.18000030517578,66.5999984741211,56.13848114013672,9506100,0.005282995835790061,False,False,False
2018-03-19,66.62000274658203,66.9800033569336,65.18000030517578,66.06999969482422,55.691715240478516,5553700,-0.007957939811407355,False,False,False
2018-03-20,66.37999725341797,67.16000366210938,65.72000122070312,66.43000030517578,55.99517059326172,6307400,0.005448775722936228,False,False,False
2018-03-21,66.54000091552734,66.98999786376953,66.08999633789062,66.0999984741211,55.717010498046875,4331800,-0.004967662645471549,False,False,False
2018-03-22,65.58000183105469,65.88999938964844,63.90999984741211,63.95000076293945,53.90473175048828,6778700,-0.03252644116207337,False,False,False
2018-03-23,64.05000305175781,64.05000305175781,61.939998626708984,62.060001373291016,52.31161880493164,8481500,-0.0295543294308096,False,False,False
