Date,Open,High,Low,Close,Adj Close,Volume,Return,Downturn,Recovery,Downturn_Recovery
2018-01-02,47.560001373291016,47.68000030517578,46.31999969482422,46.68000030517578,23.607269287109375,3463825,,False,False,False
2018-01-03,46.7599983215332,47.08000183105469,45.720001220703125,45.880001068115234,23.202682495117188,2594950,-0.017137944126616622,False,False,False
2018-01-04,45.880001068115234,46.15999984741211,45.720001220703125,45.84000015258789,23.182458877563477,2063325,-0.0008718595160439602,False,False,False
2018-01-05,45.959999084472656,46.36000061035156,45.7599983215332,46.279998779296875,23.404979705810547,1610300,0.009598573849135317,False,False,False
2018-01-08,46.279998779296875,46.63999938964844,46.15999984741211,46.439998626708984,23.48589324951172,1689600,0.0034572137344930365,False,False,False
2018-01-09,46.439998626708984,46.560001373291016,46.0,46.040000915527344,23.28360366821289,1403275,-0.008613215396427454,False,False,False
2018-01-10,46.0,46.040000915527344,44.959999084472656,45.47999954223633,23.000394821166992,3221250,-0.012163365815706428,False,False,False
2018-01-11,45.560001373291016,45.7599983215332,45.08000183105469,45.7599983215332,23.14199447631836,1832550,0.006156525552223124,False,False,False
2018-01-12,45.7599983215332,45.79999923706055,45.040000915527344,45.20000076293945,22.858793258666992,1912825,-0.012237709334229407,False,False,False
2018-01-16,45.2400016784668,45.52000045776367,44.63999938964844,44.720001220703125,22.616046905517578,2627150,-0.010619458719785979,False,False,False
2018-01-17,44.720001220703125,45.040000915527344,44.68000030517578,44.84000015258789,22.67673110961914,1822450,0.0026833391907246096,False,False,False
2018-01-18,44.7599983215332,44.84000015258789,44.2400016784668,44.31999969482422,22.413755416870117,2049375,-0.011596798750984405,False,False,False
2018-01-19,44.279998779296875,44.79999923706055,44.08000183105469,44.7599983215332,22.636276245117188,1851125,0.00992776691648678,False,False,False
2018-01-22,44.91999816894531,44.959999084472656,44.599998474121094,44.68000030517578,22.5958194732666,1860900,-0.001787265848018027,False,False,False
2018-01-23,44.68000030517578,45.08000183105469,44.63999938964844,44.880001068115234,22.696958541870117,1433850,0.004476292783648139,False,False,False
2018-01-24,44.959999084472656,45.0,44.439998626708984,44.439998626708984,22.474443435668945,1552950,-0.00980397573383407,False,False,False
2018-01-25,44.400001525878906,44.47999954223633,43.79999923706055,44.08000183105469,22.29237937927246,3961075,-0.00810073822634938,False,False,False
2018-01-26,44.15999984741211,44.20000076293945,43.400001525878906,43.63999938964844,22.069862365722656,2893000,-0.009981906150835607,False,False,False
2018-01-29,43.52000045776367,43.52000045776367,41.880001068115234,42.0,21.24047088623047,5430950,-0.03758018818940334,False,False,False
2018-01-30,41.7599983215332,42.52000045776367,41.52000045776367,42.400001525878906,21.44276237487793,3021500,0.009523845854259694,False,False,False
2018-01-31,42.68000030517578,42.79999923706055,41.63999938964844,42.15999984741211,21.321386337280273,3894350,-0.005660416741266161,False,False,False
2018-02-01,42.040000915527344,43.0,41.91999816894531,42.0,21.24047088623047,3265350,-0.003795062808140126,False,False,False
2018-02-02,41.91999816894531,42.08000183105469,41.36000061035156,41.439998626708984,20.95726776123047,2432150,-0.013333366030738425,False,False,False
2018-02-05,41.279998779296875,41.52000045776367,40.20000076293945,40.91999816894531,20.694286346435547,4410300,-0.012548274010523719,False,False,False
2018-02-06,40.68000030517578,41.959999084472656,40.400001525878906,41.279998779296875,20.876346588134766,4564950,0.008797669268342467,False,False,False
2018-02-07,41.31999969482422,41.959999084472656,40.84000015258789,40.84000015258789,20.653831481933594,2777700,-0.01065888177617036,False,False,False
2018-02-08,40.91999816894531,41.36000061035156,40.439998626708984,40.439998626708984,20.451539993286133,3282200,-0.009794356620578037,False,True,False
2018-02-09,40.599998474121094,41.0,40.119998931884766,40.84000015258789,20.653831481933594,2502875,0.009891234902632329,False,False,False
2018-02-12,40.91999816894531,41.279998779296875,40.63999938964844,41.20000076293945,20.835891723632812,1885875,0.008814902277338721,False,False,False
2018-02-13,41.400001525878906,41.959999084472656,41.15999984741211,41.79999923706055,21.139328002929688,1878175,0.014563069490542535,False,False,False
2018-02-14,41.68000030517578,41.84000015258789,41.36000061035156,41.52000045776367,20.997718811035156,1700550,-0.006698535512139947,False,False,False
2018-02-15,41.959999084472656,42.599998474121094,41.79999923706055,42.560001373291016,21.523679733276367,2398700,0.025048191330953484,False,False,False
2018-02-16,42.47999954223633,42.959999084472656,42.2400016784668,42.720001220703125,21.604591369628906,1901275,0.003759394789693671,False,False,False
2018-02-20,42.439998626708984,42.720001220703125,41.31999969482422,41.47999954223633,20.977495193481445,2580950,-0.02902625568900641,False,False,False
2018-02-21,41.599998474121094,41.84000015258789,40.63999938964844,40.63999938964844,20.552684783935547,2846250,-0.020250727142187563,False,True,False
2018-02-22,40.7599983215332,41.20000076293945,40.560001373291016,40.720001220703125,20.593143463134766,1711125,0.001968549022052013,False,False,False
2018-02-23,40.959999084472656,41.63999938964844,40.880001068115234,41.52000045776367,20.997718811035156,1505525,0.01964634609720517,False,False,False
2018-02-26,41.720001220703125,42.0,41.400001525878906,41.63999938964844,21.05841064453125,1284550,0.0028901476532217085,False,False,False
2018-02-27,41.79999923706055,41.79999923706055,40.599998474121094,40.599998474121094,20.53245735168457,2066850,-0.024976006982984855,False,False,False
2018-02-28,40.63999938964844,40.91999816894531,40.119998931884766,40.119998931884766,20.289705276489258,3055325,-0.011822649267888119,False,True,False
2018-03-01,40.2400016784668,40.560001373291016,40.0,40.31999969482422,20.390853881835938,2008150,0.004985064014558116,False,True,False
2018-03-02,40.279998779296875,40.52000045776367,40.08000183105469,40.47999954223633,20.471771240234375,1709050,0.003968250213867153,False,True,False
2018-03-05,40.400001525878906,41.119998931884766,40.400001525878906,40.63999938964844,20.552684783935547,1439475,0.003952565445193956,False,True,False
2018-03-06,41.040000915527344,41.20000076293945,40.599998474121094,41.040000915527344,20.754976272583008,1772150,0.009842557379092787,False,True,False
2018-03-07,41.0,41.47999954223633,41.0,41.08000183105469,20.77519989013672,1879175,0.0009746811558235535,False,True,False
2018-03-08,41.08000183105469,41.439998626708984,41.040000915527344,41.279998779296875,20.876346588134766,1661125,0.004868474667179656,False,True,False
2018-03-09,41.36000061035156,41.47999954223633,40.959999084472656,41.36000061035156,20.916805267333984,1156850,0.001938028910378975,False,False,False
2018-03-12,41.400001525878906,42.20000076293945,41.36000061035156,41.91999816894531,21.200016021728516,2025050,0.01353959260952231,False,False,False
2018-03-13,42.08000183105469,42.400001525878906,42.040000915527344,42.279998779296875,21.382070541381836,1298300,0.008587801194568145,False,False,False
2018-03-14,42.400001525878906,42.7599983215332,42.119998931884766,42.119998931884766,21.301156997680664,2321025,-0.003784291675298146,False,False,False
2018-03-15,42.15999984741211,42.20000076293945,41.560001373291016,41.959999084472656,21.220239639282227,1380400,-0.0037986669389725725,False,False,False
2018-03-16,42.08000183105469,42.599998474121094,41.959999084472656,42.47999954223633,21.483217239379883,2014575,0.012392766184689874,False,False,False
2018-03-19,42.47999954223633,42.47999954223633,41.52000045776367,41.959999084472656,21.220239639282227,1804700,-0.012241065521826466,False,True,False
2018-03-20,42.0,42.279998779296875,41.880001068115234,42.0,21.24047088623047,1875375,0.0009533106863710561,False,False,False
2018-03-21,42.0,42.20000076293945,41.79999923706055,42.15999984741211,21.321386337280273,1494800,0.003809520176478731,False,False,False
2018-03-22,42.0,42.880001068115234,41.91999816894531,42.20000076293945,21.341609954833984,2787450,0.0009487883223937565,False,False,False
2018-03-23,42.279998779296875,42.7599983215332,41.91999816894531,41.959999084472656,21.220239639282227,2317175,-0.005687243462743519,False,False,False
2018-03-26,42.2400016784668,42.52000045776367,41.959999084472656,42.279998779296875,21.382070541381836,1878925,0.007626303665545953,False,False,False
2018-03-27,42.20000076293945,42.63999938964844,41.91999816894531,42.400001525878906,21.44276237487793,2671300,0.0028382864249465456,False,False,False
2018-03-28,41.2400016784668,41.47999954223633,40.880001068115234,41.2400016784668,21.463579177856445,2297650,-0.027358485982697522,False,False,False
2018-03-29,41.400001525878906,41.79999923706055,41.400001525878906,41.720001220703125,21.713396072387695,2054025,0.011639173683325899,False,False,False
2018-04-02,41.599998474121094,41.68000030517578,41.119998931884766,41.400001525878906,21.546855926513672,1690225,-0.007670174627545823,False,False,False
2018-04-03,41.400001525878906,41.7599983215332,41.20000076293945,41.52000045776367,21.60930633544922,1922700,0.002898524817921855,False,False,False
2018-04-04,41.560001373291016,41.959999084472656,41.279998779296875,41.79999923706055,21.755037307739258,2080900,0.006743708482896293,False,False,False
2018-04-05,41.68000030517578,41.880001068115234,41.560001373291016,41.68000030517578,21.692581176757812,1569375,-0.0028707878965311684,False,False,False
2018-04-06,41.68000030517578,42.08000183105469,41.68000030517578,41.91999816894531,21.817489624023438,1447175,0.005758106094345017,False,False,False
2018-04-09,42.0,42.279998779296875,41.79999923706055,41.84000015258789,21.77585792541504,1381225,-0.00190834971020315,False,False,False
2018-04-10,42.0,42.040000915527344,41.599998474121094,41.68000030517578,21.692581176757812,1675700,-0.0038240881173183805,False,False,False
2018-04-11,41.7599983215332,41.91999816894531,41.439998626708984,41.720001220703125,21.713396072387695,1265725,0.0009597148568729619,False,False,False
2018-04-12,41.79999923706055,41.880001068115234,41.2400016784668,41.279998779296875,21.484394073486328,1303525,-0.010546558689646046,False,False,False
2018-04-13,41.400001525878906,41.52000045776367,41.0,41.119998931884766,21.401124954223633,1435525,-0.003875965410453319,False,False,False
2018-04-16,41.2400016784668,41.439998626708984,41.0,41.20000076293945,21.44276237487793,1630250,0.0019455698719061942,False,False,False
2018-04-17,41.279998779296875,41.279998779296875,41.0,41.08000183105469,21.38030433654785,2238250,-0.002912595380160976,False,False,False
2018-04-18,41.15999984741211,41.400001525878906,41.08000183105469,41.119998931884766,21.401124954223633,1720300,0.0009736392173147479,False,False,False
2018-04-19,41.119998931884766,41.279998779296875,40.880001068115234,41.0,21.338672637939453,1466850,-0.0029182620379816226,False,False,False
2018-04-20,41.119998931884766,41.31999969482422,40.880001068115234,41.0,21.338672637939453,1472175,0.0,False,False,False
2018-04-23,41.119998931884766,41.279998779296875,40.959999084472656,41.20000076293945,21.44276237487793,1139800,0.004878067388767171,False,False,False
2018-04-24,41.279998779296875,41.400001525878906,40.880001068115234,41.20000076293945,21.44276237487793,1572300,0.0,False,True,False
2018-04-25,41.0,41.36000061035156,40.959999084472656,41.279998779296875,21.484394073486328,1111525,0.0019416993901946178,False,False,False
2018-04-26,41.439998626708984,41.7599983215332,41.2400016784668,41.63999938964844,21.671762466430664,1676400,0.008720945276096126,False,False,False
2018-04-27,41.720001220703125,42.0,41.599998474121094,41.84000015258789,21.77585792541504,1216650,0.004803092360015082,False,False,False
2018-04-30,41.959999084472656,42.08000183105469,41.47999954223633,41.47999954223633,21.588491439819336,1979975,-0.008604221057329386,False,False,False
2018-05-01,41.63999938964844,41.63999938964844,41.20000076293945,41.36000061035156,21.52603530883789,1737675,-0.0028929347446732256,False,False,False
2018-05-02,41.36000061035156,41.47999954223633,41.119998931884766,41.119998931884766,21.401124954223633,2058525,-0.005802748426621873,False,False,False
2018-05-03,40.91999816894531,41.119998931884766,39.79999923706055,40.84000015258789,21.255395889282227,6522075,-0.006809309011916342,False,False,False
2018-05-04,40.880001068115234,41.47999954223633,40.720001220703125,41.400001525878906,21.546855926513672,2444075,0.01371208058762785,False,False,False
2018-05-07,41.439998626708984,41.959999084472656,41.36000061035156,41.84000015258789,21.77585792541504,2016725,0.010627985760675474,False,False,False
2018-05-08,41.79999923706055,41.79999923706055,40.63999938964844,40.79999923706055,21.23457908630371,2520625,-0.024856618349295534,False,False,False
2018-05-09,40.880001068115234,41.0,40.439998626708984,40.68000030517578,21.172122955322266,2756000,-0.002941150346291277,False,True,False
2018-05-10,40.7599983215332,41.560001373291016,40.68000030517578,41.52000045776367,21.60930633544922,1669225,0.020648971147648076,False,False,False
2018-05-11,41.31999969482422,41.79999923706055,41.31999969482422,41.63999938964844,21.671762466430664,2383200,0.0028901476532217085,False,False,False
2018-05-14,41.68000030517578,41.7599983215332,41.52000045776367,41.7599983215332,21.734214782714844,1235500,0.002881818771462319,False,False,False
2018-05-15,41.720001220703125,41.720001220703125,41.31999969482422,41.31999969482422,21.50521469116211,1686225,-0.010536366005601594,False,False,False
2018-05-16,41.36000061035156,41.439998626708984,41.040000915527344,41.040000915527344,21.35948944091797,2212350,-0.006776349984628616,False,True,False
2018-05-17,41.08000183105469,41.279998779296875,41.040000915527344,41.15999984741211,21.42194366455078,1858200,0.0029239505167595325,False,False,False
2018-05-18,41.2400016784668,41.599998474121094,41.040000915527344,41.599998474121094,21.650943756103516,1699700,0.010689956956757563,False,False,False
2018-05-21,41.720001220703125,41.959999084472656,41.2400016784668,41.91999816894531,21.817489624023438,2112300,0.0076923006385032355,False,False,False
2018-05-22,41.91999816894531,42.08000183105469,41.68000030517578,41.84000015258789,21.77585792541504,1854925,-0.00190834971020315,False,False,False
2018-05-23,41.84000015258789,42.15999984741211,41.68000030517578,42.0,21.8591251373291,1826650,0.0038240881173183805,False,False,False
2018-05-24,41.79999923706055,41.91999816894531,41.560001373291016,41.63999938964844,21.671762466430664,1891625,-0.008571443103608578,False,True,False
2018-05-25,41.63999938964844,41.91999816894531,41.52000045776367,41.84000015258789,21.77585792541504,1658300,0.004803092360015082,False,False,False
2018-05-29,41.720001220703125,42.31999969482422,41.63999938964844,42.20000076293945,21.963214874267578,2286175,0.008604221057329386,False,False,False
2018-05-30,42.31999969482422,42.79999923706055,42.08000183105469,42.47999954223633,22.108943939208984,2669075,0.006635042043477313,False,False,False
2018-05-31,42.47999954223633,42.52000045776367,41.599998474121094,41.720001220703125,21.713396072387695,3862575,-0.017890732808920173,False,False,False
2018-06-01,41.880001068115234,42.119998931884766,41.599998474121094,41.7599983215332,21.734214782714844,2001275,0.0009587032516726879,False,False,False
2018-06-04,42.0,42.119998931884766,41.720001220703125,41.959999084472656,21.838306427001953,1412675,0.004789290492771103,False,False,False
2018-06-05,42.0,42.0,41.63999938964844,41.720001220703125,21.713396072387695,2823375,-0.0057196822928040625,False,False,False
2018-06-06,41.79999923706055,41.79999923706055,41.279998779296875,41.68000030517578,21.692581176757812,2260950,-0.0009587946873667041,False,True,False
2018-06-07,41.720001220703125,41.91999816894531,41.63999938964844,41.79999923706055,21.755037307739258,1897875,0.0028790530471725084,False,False,False
2018-06-08,41.91999816894531,42.20000076293945,41.880001068115234,42.15999984741211,21.942399978637695,1588400,0.008612454950295279,False,False,False
2018-06-11,42.20000076293945,42.36000061035156,41.91999816894531,42.279998779296875,22.00485610961914,1636175,0.0028462744857464806,False,False,False
2018-06-12,42.279998779296875,42.400001525878906,42.0,42.08000183105469,21.9007625579834,1809875,-0.004730296925649857,False,False,False
2018-06-13,42.119998931884766,42.15999984741211,41.560001373291016,41.68000030517578,21.692581176757812,2152350,-0.00950573926980458,False,False,False
