Date,Open,High,Low,Close,Adj Close,Volume,Return,Downturn,Recovery,Downturn_Recovery,SMA,Upward_Trend,RSI,ADX,upper_band,middle_band,lower_band
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.83158493041992,102223600,,False,False,False,,False,,,,,
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.82448196411133,118071600,-0.00017414826572337283,False,False,False,,False,,,,,
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,41.014102935791016,89738400,0.004644969352628925,False,False,False,,False,,,,,
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.48106002807617,94640000,0.01138531604115589,False,False,False,,False,,,,,
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.32699203491211,82271200,-0.0037142508370535676,False,False,False,,False,,,,,
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.3222541809082,86336000,-0.0001147362877008673,False,False,False,,False,,,,,
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.31277084350586,95839600,-0.00022949890725432187,False,False,False,,False,,,,,
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.54743957519531,74670800,0.00568021992828216,False,False,False,,False,,,,,
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.976470947265625,101672400,0.01032632115015475,False,False,False,,False,,,,,
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.76313400268555,118263600,-0.0050821272522202365,False,False,False,,False,,,,,
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.45289993286133,137547200,0.01651628141089967,False,False,False,,False,,,,,
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.490840911865234,124773600,0.0008932908870358247,False,False,False,,False,,,,,
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.301204681396484,129700400,-0.0044627235160282774,False,False,False,,False,,,,,
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.95513153076172,108434400,-0.008181142322873924,False,False,False,,False,,,,,
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.9646110534668,130756400,0.0002259507691120266,False,False,False,,False,68.99842560180097,,,,
